Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5353,CA-2024-105352,2024-02-23,2024-02-27,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Jacksonville,Florida,32201,South,Tec-Acc-10009408,Technology,Accessories,Samsung T7 Shield 2TB SSD,713.71,6,0.1,43.53
5354,CA-2024-105353,2024-06-10,2024-06-12,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Fur-10001321,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,96.54,3,0.0,-2.76
5355,CA-2024-105354,2024-07-05,2024-07-12,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Houston,Texas,77001,Central,Off-Pap-10003917,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,9.58,1,0.0,2.15
5356,CA-2026-105355,2026-03-30,2026-04-04,Standard Class,LF-17185,Liz Flachtemeier,Consumer,United States,Jacksonville,Florida,32201,South,Tec-Cop-10002353,Technology,Copiers,Canon imageCLASS Wireless Printer,879.51,3,0.0,196.21
5357,CA-2025-105356,2025-07-07,2025-07-10,Second Class,CG-12520,Claire Gute,Consumer,United States,San Diego,California,92101,West,Tec-Acc-10004313,Technology,Accessories,Samsung T7 Shield 2TB SSD,105.82,1,0.2,-1.99
5358,CA-2025-105357,2025-04-29,2025-05-01,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Mac-10008553,Technology,Machines,Dell XPS 15 Laptop,2895.99,2,0.3,-591.02
5359,CA-2025-105358,2025-05-08,2025-05-12,Standard Class,CG-12520,Claire Gute,Consumer,United States,Chicago,Illinois,60601,Central,Off-App-10002955,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,152.24,2,0.0,24.41
5360,CA-2024-105359,2024-08-06,2024-08-07,Same Day,IM-15055,Irene Maddox,Consumer,United States,Seattle,Washington,98101,West,Fur-Cha-10001236,Furniture,Chairs,Herman Miller Aeron Chair,3188.76,2,0.0,378.31
5361,CA-2024-105360,2024-11-26,2024-11-29,Second Class,GH-14485,Gene Hale,Corporate,United States,Philadelphia,Pennsylvania,19101,East,Fur-Fur-10006734,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,114.43,2,0.0,28.99
5362,CA-2024-105361,2024-01-09,2024-01-13,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Atlanta,Georgia,30301,South,Off-Bin-10003260,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,34.8,5,0.2,-13.31
5363,CA-2026-105362,2026-04-25,2026-04-29,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Austin,Texas,78701,Central,Fur-Fur-10007527,Furniture,Furnishings,LED Desk Lamp with USB Charger,119.03,4,0.2,-27.09
5364,CA-2026-105363,2026-01-20,2026-01-25,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Tab-10001450,Furniture,Tables,Minimalist Glass Coffee Table,131.61,1,0.2,-82.37
5365,CA-2024-105364,2024-12-18,2024-12-20,First Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Tec-Pho-10003611,Technology,Phones,Google Pixel 8 Pro,1124.63,1,0.2,357.56
5366,CA-2026-105365,2026-06-12,2026-06-16,Standard Class,AA-10315,Andrew Allen,Consumer,United States,Jacksonville,Florida,32201,South,Off-Pap-10007040,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,70.89,8,0.0,12.67
5367,CA-2026-105366,2026-01-16,2026-01-19,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Fur-Tab-10001769,Furniture,Tables,Minimalist Glass Coffee Table,318.55,2,0.0,-48.74
5368,CA-2025-105367,2025-01-03,2025-01-06,Second Class,PK-19075,Pete Kriz,Corporate,United States,San Diego,California,92101,West,Tec-Mac-10007124,Technology,Machines,Dell XPS 15 Laptop,4485.32,3,0.0,719.24
5369,CA-2025-105368,2025-06-20,2025-06-22,First Class,IM-15055,Irene Maddox,Consumer,United States,Dallas,Texas,75201,Central,Fur-Fur-10006086,Furniture,Furnishings,LED Desk Lamp with USB Charger,138.61,5,0.2,-33.44
5370,CA-2024-105369,2024-08-18,2024-08-20,First Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Philadelphia,Pennsylvania,19101,East,Off-Bin-10006837,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,30.83,2,0.0,3.96
5371,CA-2025-105370,2025-02-19,2025-02-20,Same Day,IM-15055,Irene Maddox,Consumer,United States,San Diego,California,92101,West,Tec-Cop-10004000,Technology,Copiers,HP LaserJet Pro Multifunction,289.76,1,0.2,-52.78
5372,CA-2025-105371,2025-06-30,2025-07-04,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,San Francisco,California,94101,West,Tec-Cop-10004397,Technology,Copiers,HP LaserJet Pro Multifunction,1724.45,4,0.0,288.56
5373,CA-2026-105372,2026-06-28,2026-07-01,Second Class,SN-20785,Steve Nguyen,Home Office,United States,Austin,Texas,78701,Central,Fur-Boo-10009189,Furniture,Bookcases,5-Shelf Wood Bookcase,124.42,1,0.0,3.37
5374,CA-2024-105373,2024-01-26,2024-01-27,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Nashville,Tennessee,37201,South,Tec-Cop-10001612,Technology,Copiers,Canon imageCLASS Wireless Printer,250.22,1,0.0,20.0
5375,CA-2026-105374,2026-02-24,2026-03-02,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,San Antonio,Texas,78201,Central,Fur-Tab-10004568,Furniture,Tables,Solid Oak Dining Table,1943.75,3,0.0,-129.65
5376,CA-2024-105375,2024-01-08,2024-01-09,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Phoenix,Arizona,85001,West,Tec-Mac-10006159,Technology,Machines,Dell XPS 15 Laptop,1467.76,1,0.0,11.5
5377,CA-2024-105376,2024-10-27,2024-10-30,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Columbus,Ohio,43201,Central,Fur-Fur-10007578,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,144.79,5,0.0,18.33
5378,CA-2025-105377,2025-02-24,2025-02-27,First Class,RP-19390,Roy Phan,Corporate,United States,Indianapolis,Indiana,46201,Central,Fur-Tab-10006530,Furniture,Tables,Minimalist Glass Coffee Table,345.4,2,0.0,-88.06
5379,CA-2025-105378,2025-09-09,2025-09-11,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10001,East,Tec-Acc-10005946,Technology,Accessories,Anker 511 USB-C Charger,16.21,1,0.0,5.59
5380,CA-2026-105379,2026-04-11,2026-04-15,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Jose,California,95101,West,Off-Art-10003828,Office Supplies,Art,Professional Sketchbook 2-Pack,10.93,1,0.4,-4.84
5381,CA-2025-105380,2025-01-31,2025-02-03,Second Class,HR-14830,Harold Ryan,Corporate,United States,San Francisco,California,94101,West,Tec-Mac-10003276,Technology,Machines,Dell XPS 15 Laptop,3369.33,3,0.2,-93.09
5382,CA-2024-105381,2024-02-02,2024-02-07,Standard Class,RB-19705,Raymond Buch,Consumer,United States,Austin,Texas,78701,Central,Tec-Cop-10006670,Technology,Copiers,Brother Monochrome Laser Printer,439.41,3,0.0,58.67
5383,CA-2024-105382,2024-08-22,2024-08-25,Second Class,LC-16885,Linda Cazaress,Home Office,United States,Denver,Colorado,80201,West,Fur-Fur-10008902,Furniture,Furnishings,LED Desk Lamp with USB Charger,33.31,1,0.1,-4.21
5384,CA-2025-105383,2025-08-29,2025-08-31,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Atlanta,Georgia,30301,South,Off-Bin-10002393,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,96.26,7,0.2,2.02
5385,CA-2026-105384,2026-06-11,2026-06-15,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,New York City,New York,10001,East,Tec-Acc-10004447,Technology,Accessories,Logitech MX Master 3S Mouse,94.66,1,0.1,9.38
5386,CA-2024-105385,2024-06-26,2024-06-29,Second Class,EP-13915,Emily Phan,Consumer,United States,Atlanta,Georgia,30301,South,Tec-Pho-10001090,Technology,Phones,OnePlus 12,2925.8,4,0.0,640.72
5387,CA-2024-105386,2024-03-19,2024-03-23,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94101,West,Fur-Cha-10001372,Furniture,Chairs,Herman Miller Aeron Chair,7241.16,5,0.0,1075.38
5388,CA-2025-105387,2025-10-29,2025-11-01,First Class,AG-10270,Alejandro Grove,Consumer,United States,Austin,Texas,78701,Central,Fur-Cha-10006240,Furniture,Chairs,Steelcase Gesture Office Chair,3058.06,2,0.0,326.88
5389,CA-2024-105388,2024-12-31,2025-01-02,First Class,KB-16585,Ken Black,Corporate,United States,Boston,Massachusetts,02101,East,Off-App-10008269,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,659.15,6,0.0,256.51
5390,CA-2026-105389,2026-05-02,2026-05-05,Second Class,RP-19390,Roy Phan,Corporate,United States,Houston,Texas,77001,Central,Tec-Pho-10008941,Technology,Phones,Apple iPhone 15 Pro,1043.17,1,0.0,169.62
5391,CA-2024-105390,2024-10-06,2024-10-12,Standard Class,GH-14485,Gene Hale,Corporate,United States,Atlanta,Georgia,30301,South,Off-Art-10008191,Office Supplies,Art,Professional Sketchbook 2-Pack,19.83,1,0.0,3.03
5392,CA-2025-105391,2025-02-28,2025-03-02,Same Day,ZD-21925,Zuschlich Donavan,Corporate,United States,Charlotte,North Carolina,28201,South,Fur-Fur-10009682,Furniture,Furnishings,LED Desk Lamp with USB Charger,26.67,1,0.0,-6.54
5393,CA-2025-105392,2025-02-02,2025-02-06,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Indianapolis,Indiana,46201,Central,Fur-Fur-10007687,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,99.39,3,0.0,-22.06
5394,CA-2026-105393,2026-01-28,2026-01-31,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Tec-Pho-10005206,Technology,Phones,Apple iPhone 15 Pro,2462.39,3,0.0,233.43
5395,CA-2024-105394,2024-10-28,2024-11-04,Standard Class,EP-13915,Emily Phan,Consumer,United States,Austin,Texas,78701,Central,Fur-Boo-10005685,Furniture,Bookcases,5-Shelf Wood Bookcase,136.41,1,0.0,17.16
5396,CA-2024-105395,2024-01-12,2024-01-15,First Class,LC-16885,Linda Cazaress,Home Office,United States,San Antonio,Texas,78201,Central,Off-Pap-10004105,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,126.81,3,0.0,3.92
5397,CA-2025-105396,2025-11-27,2025-11-30,Second Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92101,West,Fur-Boo-10005151,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,491.83,2,0.0,177.11
5398,CA-2025-105397,2025-05-21,2025-05-24,Second Class,EP-13915,Emily Phan,Consumer,United States,Seattle,Washington,98101,West,Tec-Mac-10004948,Technology,Machines,Dell XPS 15 Laptop,5951.79,3,0.0,1049.06
5399,CA-2026-105398,2026-02-22,2026-02-25,Second Class,CG-12520,Claire Gute,Consumer,United States,San Diego,California,92101,West,Tec-Cop-10005832,Technology,Copiers,Canon imageCLASS Wireless Printer,895.33,4,0.1,22.22
5400,CA-2025-105399,2025-02-25,2025-03-03,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Houston,Texas,77001,Central,Off-App-10006699,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,1146.54,4,0.1,-67.72
5401,CA-2026-105400,2026-04-22,2026-04-23,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Miami,Florida,33101,South,Tec-Acc-10001113,Technology,Accessories,Apple AirPods Pro (2nd Gen),233.99,1,0.1,34.33
5402,CA-2024-105401,2024-06-13,2024-06-20,Standard Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10001,East,Off-Bin-10009309,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,26.16,2,0.1,4.03
5403,CA-2026-105402,2026-01-20,2026-01-21,Same Day,RB-19705,Raymond Buch,Consumer,United States,New York City,New York,10001,East,Off-Bin-10003712,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,47.62,3,0.0,1.86
5404,CA-2026-105403,2026-06-26,2026-06-30,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Atlanta,Georgia,30301,South,Off-Pap-10002549,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,31.07,2,0.0,4.24
5405,CA-2024-105404,2024-11-25,2024-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Chicago,Illinois,60601,Central,Off-Bin-10005249,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,29.21,2,0.3,6.65
5406,CA-2026-105405,2026-06-11,2026-06-15,Standard Class,RB-19705,Raymond Buch,Consumer,United States,Chicago,Illinois,60601,Central,Off-Bin-10007397,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,56.38,5,0.2,-1.46
5407,CA-2024-105406,2024-11-25,2024-11-30,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94101,West,Fur-Boo-10007596,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1368.01,6,0.2,317.42
5408,CA-2024-105407,2024-06-07,2024-06-10,First Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Boo-10009862,Furniture,Bookcases,Corner Ladder Shelf,223.21,5,0.4,-100.57
5409,CA-2024-105408,2024-06-06,2024-06-09,Second Class,PK-19075,Pete Kriz,Corporate,United States,Nashville,Tennessee,37201,South,Tec-Acc-10003727,Technology,Accessories,Logitech MX Master 3S Mouse,386.73,4,0.0,104.02
5410,CA-2024-105409,2024-04-26,2024-04-28,First Class,IM-15055,Irene Maddox,Consumer,United States,San Jose,California,95101,West,Tec-Pho-10004315,Technology,Phones,Samsung Galaxy S24 Ultra,1143.39,1,0.0,173.06
5411,CA-2024-105410,2024-07-23,2024-07-24,Same Day,RB-19705,Raymond Buch,Consumer,United States,Boston,Massachusetts,02101,East,Fur-Tab-10003122,Furniture,Tables,Minimalist Glass Coffee Table,726.32,4,0.0,78.1
5412,CA-2024-105411,2024-10-16,2024-10-22,Standard Class,HR-14830,Harold Ryan,Corporate,United States,San Diego,California,92101,West,Fur-Cha-10003928,Furniture,Chairs,Ergonomic Mesh Office Chair,224.47,1,0.0,6.49
5413,CA-2024-105412,2024-03-17,2024-03-20,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Charlotte,North Carolina,28201,South,Tec-Mac-10001212,Technology,Machines,Lenovo ThinkPad X1 Carbon,9033.94,5,0.0,2507.4
5414,CA-2024-105413,2024-01-06,2024-01-09,Second Class,EP-13915,Emily Phan,Consumer,United States,Boston,Massachusetts,02101,East,Off-Bin-10004019,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,19.48,2,0.1,-3.01
5415,CA-2025-105414,2025-02-15,2025-02-18,First Class,LC-16885,Linda Cazaress,Home Office,United States,Denver,Colorado,80201,West,Tec-Acc-10008560,Technology,Accessories,Logitech MX Master 3S Mouse,43.89,1,0.4,-24.61
5416,CA-2024-105415,2024-12-09,2024-12-13,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,San Francisco,California,94101,West,Off-App-10008722,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,230.65,1,0.0,100.82
5417,CA-2026-105416,2026-06-24,2026-07-01,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Tec-Acc-10007229,Technology,Accessories,Samsung T7 Shield 2TB SSD,693.1,4,0.0,133.44
5418,CA-2025-105417,2025-05-26,2025-05-28,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,Boston,Massachusetts,02101,East,Off-Art-10008576,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,36.3,3,0.0,4.79
5419,CA-2025-105418,2025-02-09,2025-02-11,Same Day,GH-14485,Gene Hale,Corporate,United States,Charlotte,North Carolina,28201,South,Fur-Tab-10008700,Furniture,Tables,Industrial Writing Desk,755.51,9,0.3,-561.76
5420,CA-2026-105419,2026-06-10,2026-06-14,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75201,Central,Off-Bin-10009702,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,16.44,1,0.3,-2.69
5421,CA-2024-105420,2024-11-21,2024-11-24,First Class,LF-17185,Liz Flachtemeier,Consumer,United States,Charlotte,North Carolina,28201,South,Off-Art-10006970,Office Supplies,Art,Acrylic Paint Set 24 Colors,68.7,2,0.0,25.03
5422,CA-2024-105421,2024-10-24,2024-10-28,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Atlanta,Georgia,30301,South,Fur-Fur-10005442,Furniture,Furnishings,LED Desk Lamp with USB Charger,110.58,5,0.3,-43.23
5423,CA-2025-105422,2025-12-31,2026-01-03,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Jacksonville,Florida,32201,South,Off-Pap-10006997,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,10.95,1,0.1,3.49
5424,CA-2026-105423,2026-05-11,2026-05-14,Second Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94101,West,Fur-Boo-10008701,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1413.23,8,0.1,15.82
5425,CA-2024-105424,2024-03-29,2024-03-31,First Class,TB-21520,Tracy Blumstein,Consumer,United States,San Diego,California,92101,West,Fur-Fur-10006152,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,62.94,2,0.0,-0.55
5426,CA-2024-105425,2024-02-15,2024-02-19,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Nashville,Tennessee,37201,South,Off-App-10003369,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,123.41,2,0.0,-13.63
5427,CA-2025-105426,2025-06-17,2025-06-18,Same Day,BH-11710,Brosina Hoffman,Consumer,United States,Phoenix,Arizona,85001,West,Off-Bin-10008046,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,32.7,3,0.0,7.32
5428,CA-2026-105427,2026-04-26,2026-04-27,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Los Angeles,California,90001,West,Tec-Pho-10002152,Technology,Phones,Samsung Galaxy S24 Ultra,1100.2,1,0.1,141.88
5429,CA-2025-105428,2025-12-09,2025-12-14,Standard Class,GH-14485,Gene Hale,Corporate,United States,Austin,Texas,78701,Central,Off-Bin-10004453,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,92.36,5,0.1,36.04
5430,CA-2024-105429,2024-09-16,2024-09-22,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Boston,Massachusetts,02101,East,Tec-Pho-10003791,Technology,Phones,OnePlus 12,2599.82,4,0.2,61.51
5431,CA-2026-105430,2026-03-29,2026-04-04,Standard Class,LF-17185,Liz Flachtemeier,Consumer,United States,San Antonio,Texas,78201,Central,Fur-Cha-10006858,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,3790.96,7,0.0,367.91
5432,CA-2026-105431,2026-06-02,2026-06-03,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98101,West,Off-Pap-10008789,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,117.0,2,0.0,18.45
5433,CA-2024-105432,2024-08-16,2024-08-21,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,Los Angeles,California,90001,West,Fur-Cha-10001081,Furniture,Chairs,Ergonomic Mesh Office Chair,1200.53,6,0.2,-102.68
5434,CA-2025-105433,2025-12-04,2025-12-07,Second Class,HR-14830,Harold Ryan,Corporate,United States,Indianapolis,Indiana,46201,Central,Off-Art-10008457,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,39.28,3,0.2,11.98
5435,CA-2026-105434,2026-06-04,2026-06-08,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Antonio,Texas,78201,Central,Tec-Acc-10007380,Technology,Accessories,Apple AirPods Pro (2nd Gen),674.12,3,0.0,111.49
5436,CA-2026-105435,2026-05-18,2026-05-23,Standard Class,GH-14485,Gene Hale,Corporate,United States,Los Angeles,California,90001,West,Fur-Tab-10005565,Furniture,Tables,Solid Oak Dining Table,1968.96,2,0.0,71.18
5437,CA-2025-105436,2025-07-02,2025-07-03,Same Day,TB-21520,Tracy Blumstein,Consumer,United States,Indianapolis,Indiana,46201,Central,Tec-Cop-10001741,Technology,Copiers,Canon imageCLASS Wireless Printer,197.55,1,0.1,42.56
5438,CA-2026-105437,2026-05-19,2026-05-24,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,San Jose,California,95101,West,Tec-Mac-10006669,Technology,Machines,Apple MacBook Pro 16 M3,2430.44,1,0.0,426.61
5439,CA-2024-105438,2024-08-31,2024-09-04,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Dallas,Texas,75201,Central,Tec-Pho-10003523,Technology,Phones,Samsung Galaxy S24 Ultra,1247.18,1,0.0,413.55
5440,CA-2024-105439,2024-06-26,2024-06-29,First Class,TB-21520,Tracy Blumstein,Consumer,United States,San Jose,California,95101,West,Tec-Acc-10004369,Technology,Accessories,Anker 511 USB-C Charger,58.76,3,0.1,13.97
5441,CA-2025-105440,2025-07-17,2025-07-23,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Denver,Colorado,80201,West,Tec-Pho-10003622,Technology,Phones,OnePlus 12,2675.53,5,0.1,398.5
5442,CA-2026-105441,2026-05-18,2026-05-25,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Atlanta,Georgia,30301,South,Tec-Pho-10002063,Technology,Phones,Apple iPhone 15 Pro,7900.57,9,0.1,1383.76
5443,CA-2024-105442,2024-01-14,2024-01-18,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Los Angeles,California,90001,West,Fur-Tab-10001848,Furniture,Tables,Minimalist Glass Coffee Table,162.57,1,0.0,-22.37
5444,CA-2025-105443,2025-06-05,2025-06-07,Second Class,CG-12520,Claire Gute,Consumer,United States,Indianapolis,Indiana,46201,Central,Tec-Mac-10006907,Technology,Machines,Apple MacBook Pro 16 M3,9675.52,4,0.0,3210.74
5445,CA-2024-105444,2024-01-31,2024-02-01,Same Day,ZD-21925,Zuschlich Donavan,Corporate,United States,Phoenix,Arizona,85001,West,Off-App-10003917,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,1050.41,3,0.0,-7.09
